x y solution
0.634921 0.031746 -0.204013
0.650794 0.031746 -0.220926
0.666667 0.031746 -0.235643
0.68254 0.031746 -0.248018
0.698413 0.031746 -0.257928
0.714286 0.031746 -0.265275
0.730159 0.031746 -0.269985
0.746032 0.031746 -0.272012
0.761905 0.031746 -0.271336
0.777778 0.031746 -0.267963
0.793651 0.031746 -0.261927
0.809524 0.031746 -0.253288
0.825397 0.031746 -0.242131
0.84127 0.031746 -0.228568
0.857143 0.031746 -0.212734
0.873016 0.031746 -0.194785
0.888889 0.031746 -0.174901
0.904762 0.031746 -0.153278
0.920635 0.031746 -0.130131
0.936508 0.031746 -0.105692
0.952381 0.031746 -0.080202
0.968254 0.031746 -0.053915
0.984127 0.031746 -0.0270921
1 0.031746 0
0 0.047619 0
0.015873 0.047619 0.0360175
0.031746 0.047619 0.071677
0.047619 0.047619 0.106624
0.0634921 0.047619 0.140512
0.0793651 0.047619 0.173003
0.0952381 0.047619 0.203774
0.111111 0.047619 0.232521
0.126984 0.047619 0.258956
0.142857 0.047619 0.282818
0.15873 0.047619 0.303869
0.174603 0.047619 0.3219
0.190476 0.047619 0.336732
0.206349 0.047619 0.348218
0.222222 0.047619 0.356242
0.238095 0.047619 0.360726
0.253968 0.047619 0.361625
0.269841 0.047619 0.35893
0.285714 0.047619 0.352668
0.301587 0.047619 0.342901
0.31746 0.047619 0.329726
0.333333 0.047619 0.313274
0.349206 0.047619 0.293709
0.365079 0.047619 0.271224
0.380952 0.047619 0.246044
0.396825 0.047619 0.218419
0.412698 0.047619 0.188623
0.428571 0.047619 0.156952
0.444444 0.047619 0.123722
0.460317 0.047619 0.0892615
0.47619 0.047619 0.0539142
0.492063 0.047619 0.0180311
0.507937 0.047619 -0.0180311
0.52381 0.047619 -0.0539142
0.539683 0.047619 -0.0892615
0.555556 0.047619 -0.123722
0.571429 0.047619 -0.156952
0.587302 0.047619 -0.188623
0.603175 0.047619 -0.218419
0.619048 0.047619 -0.246044
0.634921 0.047619 -0.271224
0.650794 0.047619 -0.293709
0.666667 0.047619 -0.313274
0.68254 0.047619 -0.329726
0.698413 0.047619 -0.342901
0.714286 0.047619 -0.352668
0.730159 0.047619 -0.35893
0.746032 0.047619 -0.361625
0.761905 0.047619 -0.360726
0.777778 0.047619 -0.356242
0.793651 0.047619 -0.348218
0.809524 0.047619 -0.336732
0.825397 0.047619 -0.3219
0.84127 0.047619 -0.303869
0.857143 0.047619 -0.282818
0.873016 0.047619 -0.258956
0.888889 0.047619 -0.232521
0.904762 0.047619 -0.203774
0.920635 0.047619 -0.173003
0.936508 0.047619 -0.140512
0.952381 0.047619 -0.106624
0.968254 0.047619 -0.071677
0.984127 0.047619 -0.0360175
1 0.047619 0
0 0.0634921 0
0.015873 0.0634921 0.044717
0.031746 0.0634921 0.0889896
0.047619 0.0634921 0.132378
0.0634921 0.0634921 0.17445
0.0793651 0.0634921 0.214789
0.0952381 0.0634921 0.252993
0.111111 0.0634921 0.288683
0.126984 0.0634921 0.321503
0.142857 0.0634921 0.351129
0.15873 0.0634921 0.377265
0.174603 0.0634921 0.399651
0.190476 0.0634921 0.418065
0.206349 0.0634921 0.432325
0.222222 0.0634921 0.442288
0.238095 0.0634921 0.447855
0.253968 0.0634921 0.448971
0.269841 0.0634921 0.445625
0.285714 0.0634921 0.437851
0.301587 0.0634921 0.425724
0.31746 0.0634921 0.409367
0.333333 0.0634921 0.388941
0.349206 0.0634921 0.36465
0.365079 0.0634921 0.336735
0.380952 0.0634921 0.305473
0.396825 0.0634921 0.271175
0.412698 0.0634921 0.234182
0.428571 0.0634921 0.194862
0.444444 0.0634921 0.153605
0.460317 0.0634921 0.110821
0.47619 0.0634921 0.0669365
0.492063 0.0634921 0.0223863
0.507937 0.0634921 -0.0223863
0.52381 0.0634921 -0.0669365
0.539683 0.0634921 -0.110821
0.555556 0.0634921 -0.153605
0.571429 0.0634921 -0.194862
0.587302 0.0634921 -0.234182
0.603175 0.0634921 -0.271175
0.619048 0.0634921 -0.305473
0.634921 0.0634921 -0.336735
0.650794 0.0634921 -0.36465
0.666667 0.0634921 -0.388941
0.68254 0.0634921 -0.409367
0.698413 0.0634921 -0.425724
0.714286 0.0634921 -0.437851
0.730159 0.0634921 -0.445625
0.746032 0.0634921 -0.448971
0.761905 0.0634921 -0.447855
0.777778 0.0634921 -0.442288
0.793651 0.0634921 -0.432325
0.809524 0.0634921 -0.418065
0.825397 0.0634921 -0.399651
0.84127 0.0634921 -0.377265
0.857143 0.0634921 -0.351129
0.873016 0.0634921 -0.321503
0.888889 0.0634921 -0.288683
0.904762 0.0634921 -0.252993
0.920635 0.0634921 -0.214789
0.936508 0.0634921 -0.17445
0.952381 0.0634921 -0.132378
0.968254 0.0634921 -0.0889896
0.984127 0.0634921 -0.044717
1 0.0634921 0
0 0.0793651 0
0.015873 0.0793651 0.0530916
0.031746 0.0793651 0.105656
0.047619 0.0793651 0.157169
0.0634921 0.0793651 0.207121
0.0793651 0.0793651 0.255015
0.0952381 0.0793651 0.300374
0.111111 0.0793651 0.342747
0.126984 0.0793651 0.381715
0.142857 0.0793651 0.416889
0.15873 0.0793651 0.447919
0.174603 0.0793651 0.474498
0.190476 0.0793651 0.496361
0.206349 0.0793651 0.513291
0.222222 0.0793651 0.52512
0.238095 0.0793651 0.531729
0.253968 0.0793651 0.533055
0.269841 0.0793651 0.529082
0.285714 0.0793651 0.519851
0.301587 0.0793651 0.505454
0.31746 0.0793651 0.486034
0.333333 0.0793651 0.461782
0.349206 0.0793651 0.432942
0.365079 0.0793651 0.399799
0.380952 0.0793651 0.362682
0.396825 0.0793651 0.321961
0.412698 0.0793651 0.27804
0.428571 0.0793651 0.231356
0.444444 0.0793651 0.182372
0.460317 0.0793651 0.131576
0.47619 0.0793651 0.0794724
0.492063 0.0793651 0.0265788
0.507937 0.0793651 -0.0265788
0.52381 0.0793651 -0.0794724
0.539683 0.0793651 -0.131576
0.555556 0.0793651 -0.182372
0.571429 0.0793651 -0.231356
0.587302 0.0793651 -0.27804
0.603175 0.0793651 -0.321961
0.619048 0.0793651 -0.362682
0.634921 0.0793651 -0.399799
0.650794 0.0793651 -0.432942
0.666667 0.0793651 -0.461782
0.68254 0.0793651 -0.486034
0.698413 0.0793651 -0.505454
0.714286 0.0793651 -0.519851
0.730159 0.0793651 -0.529082
0.746032 0.0793651 -0.533055
0.761905 0.0793651 -0.531729
0.777778 0.0793651 -0.52512
0.793651 0.0793651 -0.513291
0.809524 0.0793651 -0.496361
0.825397 0.0793651 -0.474498
0.84127 0.0793651 -0.447919
0.857143 0.0793651 -0.416889
0.873016 0.0793651 -0.381715
0.888889 0.0793651 -0.342747
0.904762 0.0793651 -0.300374
0.920635 0.0793651 -0.255015
0.936508 0.0793651 -0.207121
0.952381 0.0793651 -0.157169
0.968254 0.0793651 -0.105656
0.984127 0.0793651 -0.0530916
1 0.0793651 0
0 0.0952381 0
0.015873 0.0952381 0.0610467
0.031746 0.0952381 0.121487
0.047619 0.0952381 0.180719
0.0634921 0.0952381 0.238156
0.0793651 0.0952381 0.293225
0.0952381 0.0952381 0.345381
0.111111 0.0952381 0.394103
0.126984 0.0952381 0.43891
0.142857 0.0952381 0.479354
0.15873 0.0952381 0.515033
0.174603 0.0952381 0.545595
0.190476 0.0952381 0.570734
0.206349 0.0952381 0.590201
0.222222 0.0952381 0.603802
0.238095 0.0952381 0.611402
0.253968 0.0952381 0.612926
0.269841 0.0952381 0.608358
0.285714 0.0952381 0.597744
0.301587 0.0952381 0.58119
0.31746 0.0952381 0.558859
0.333333 0.0952381 0.530974
0.349206 0.0952381 0.497812
0.365079 0.0952381 0.459703
0.380952 0.0952381 0.417025
0.396825 0.0952381 0.370202
0.412698 0.0952381 0.3197
0.428571 0.0952381 0.266021
0.444444 0.0952381 0.209698
0.460317 0.0952381 0.151291
0.47619 0.0952381 0.0913802
0.492063 0.0952381 0.0305613
0.507937 0.0952381 -0.0305613
0.52381 0.0952381 -0.0913802
0.539683 0.0952381 -0.151291
0.555556 0.0952381 -0.209698
0.571429 0.0952381 -0.266021
0.587302 0.0952381 -0.3197
0.603175 0.0952381 -0.370202
0.619048 0.0952381 -0.417025
0.634921 0.0952381 -0.459703
0.650794 0.0952381 -0.497812
0.666667 0.0952381 -0.530974
0.68254 0.0952381 -0.558859
0.698413 0.0952381 -0.58119
0.714286 0.0952381 -0.597744
0.730159 0.0952381 -0.608358
0.746032 0.0952381 -0.612926
0.761905 0.0952381 -0.611402
0.777778 0.0952381 -0.603802
0.793651 0.0952381 -0.590201
0.809524 0.0952381 -0.570734
0.825397 0.0952381 -0.545595
0.84127 0.0952381 -0.515033
0.857143 0.0952381 -0.479354
0.873016 0.0952381 -0.43891
0.888889 0.0952381 -0.394103
0.904762 0.0952381 -0.345381
0.920635 0.0952381 -0.293225
0.936508 0.0952381 -0.238156
0.952381 0.0952381 -0.180719
0.968254 0.0952381 -0.121487
0.984127 0.0952381 -0.0610467
1 0.0952381 0
0 0.111111 0
0.015873 0.111111 0.0684927
0.031746 0.111111 0.136305
0.047619 0.111111 0.202762
0.0634921 0.111111 0.267204
0.0793651 0.111111 0.328991
0.0952381 0.111111 0.387508
0.111111 0.111111 0.442174
0.126984 0.111111 0.492445
0.142857 0.111111 0.537822
0.15873 0.111111 0.577854
0.174603 0.111111 0.612143
0.190476 0.111111 0.640348
0.206349 0.111111 0.662189
0.222222 0.111111 0.677449
0.238095 0.111111 0.685976
0.253968 0.111111 0.687686
0.269841 0.111111 0.682561
0.285714 0.111111 0.670653
0.301587 0.111111 0.652079
0.31746 0.111111 0.627025
0.333333 0.111111 0.595739
0.349206 0.111111 0.558532
0.365079 0.111111 0.515774
0.380952 0.111111 0.467891
0.396825 0.111111 0.415357
0.412698 0.111111 0.358695
0.428571 0.111111 0.298469
0.444444 0.111111 0.235276
0.460317 0.111111 0.169744
0.47619 0.111111 0.102526
0.492063 0.111111 0.034289
0.507937 0.111111 -0.034289
0.52381 0.111111 -0.102526
0.539683 0.111111 -0.169744
0.555556 0.111111 -0.235276
0.571429 0.111111 -0.298469
0.587302 0.111111 -0.358695
0.603175 0.111111 -0.415357
0.619048 0.111111 -0.467891
0.634921 0.111111 -0.515774
0.650794 0.111111 -0.558532
0.666667 0.111111 -0.595739
0.68254 0.111111 -0.627025
0.698413 0.111111 -0.652079
0.714286 0.111111 -0.670653
0.730159 0.111111 -0.682561
0.746032 0.111111 -0.687686
0.761905 0.111111 -0.685976
0.777778 0.111111 -0.677449
0.793651 0.111111 -0.662189
0.809524 0.111111 -0.640348
0.825397 0.111111 -0.612143
0.84127 0.111111 -0.577854
0.857143 0.111111 -0.537822
0.873016 0.111111 -0.492445
0.888889 0.111111 -0.442174
0.904762 0.111111 -0.387508
0.920635 0.111111 -0.328991
0.936508 0.111111 -0.267204
0.952381 0.111111 -0.202762
0.968254 0.111111 -0.136305
0.984127 0.111111 -0.0684927
1 0.111111 0
0 0.126984 0
0.015873 0.126984 0.0753464
0.031746 0.126984 0.149944
0.047619 0.126984 0.223051
0.0634921 0.126984 0.293942
0.0793651 0.126984 0.361911
0.0952381 0.126984 0.426283
0.111111 0.126984 0.486419
0.126984 0.126984 0.541721
0.142857 0.126984 0.591638
0.15873 0.126984 0.635676
0.174603 0.126984 0.673396
0.190476 0.126984 0.704424
0.206349 0.126984 0.728451
0.222222 0.126984 0.745238
0.238095 0.126984 0.754618
0.253968 0.126984 0.756499
0.269841 0.126984 0.750861
0.285714 0.126984 0.737761
0.301587 0.126984 0.717329
0.31746 0.126984 0.689767
0.333333 0.126984 0.655351
0.349206 0.126984 0.614421
0.365079 0.126984 0.567385
0.380952 0.126984 0.51471
0.396825 0.126984 0.456919
0.412698 0.126984 0.394588
0.428571 0.126984 0.328335
0.444444 0.126984 0.258818
0.460317 0.126984 0.18673
0.47619 0.126984 0.112785
0.492063 0.126984 0.0377201
0.507937 0.126984 -0.0377201
0.52381 0.126984 -0.112785
0.539683 0.126984 -0.18673
0.555556 0.126984 -0.258818
0.571429 0.126984 -0.328335
0.587302 0.126984 -0.394588
0.603175 0.126984 -0.456919
0.619048 0.126984 -0.51471
0.634921 0.126984 -0.567385
0.650794 0.126984 -0.614421
0.666667 0.126984 -0.655351
0.68254 0.126984 -0.689767
0.698413 0.126984 -0.717329
0.714286 0.126984 -0.737761
0.730159 0.126984 -0.750861
0.746032 0.126984 -0.756499
0.761905 0.126984 -0.754618
0.777778 0.126984 -0.745238
0.793651 0.126984 -0.728451
0.809524 0.126984 -0.704424
0.825397 0.126984 -0.673396
0.84127 0.126984 -0.635676
0.857143 0.126984 -0.591638
0.873016 0.126984 -0.541721
0.888889 0.126984 -0.486419
0.904762 0.126984 -0.426283
0.920635 0.126984 -0.361911
0.936508 0.126984 -0.293942
0.952381 0.126984 -0.223051
0.968254 0.126984 -0.149944
0.984127 0.126984 -0.0753464
1 0.126984 0
0 0.142857 0
0.015873 0.142857 0.081531
0.031746 0.142857 0.162252
0.047619 0.142857 0.24136
0.0634921 0.142857 0.318069
0.0793651 0.142857 0.391618
0.0952381 0.142857 0.461274
0.111111 0.142857 0.526346
0.126984 0.142857 0.586187
0.142857 0.142857 0.640202
0.15873 0.142857 0.687854
0.174603 0.142857 0.728671
0.190476 0.142857 0.762245
0.206349 0.142857 0.788244
0.222222 0.142857 0.806409
0.238095 0.142857 0.816559
0.253968 0.142857 0.818594
0.269841 0.142857 0.812494
0.285714 0.142857 0.798319
0.301587 0.142857 0.776209
0.31746 0.142857 0.746386
0.333333 0.142857 0.709144
0.349206 0.142857 0.664855
0.365079 0.142857 0.613958
0.380952 0.142857 0.556959
0.396825 0.142857 0.494425
0.412698 0.142857 0.426977
0.428571 0.142857 0.355285
0.444444 0.142857 0.280063
0.460317 0.142857 0.202057
0.47619 0.142857 0.122043
0.492063 0.142857 0.0408163
0.507937 0.142857 -0.0408163
0.52381 0.142857 -0.122043
0.539683 0.142857 -0.202057
0.555556 0.142857 -0.280063
0.571429 0.142857 -0.355285
0.587302 0.142857 -0.426977
0.603175 0.142857 -0.494425
0.619048 0.142857 -0.556959
0.634921 0.142857 -0.613958
0.650794 0.142857 -0.664855
0.666667 0.142857 -0.709144
0.68254 0.142857 -0.746386
0.698413 0.142857 -0.776209
0.714286 0.142857 -0.798319
0.730159 0.142857 -0.812494
0.746032 0.142857 -0.818594
0.761905 0.142857 -0.816559
0.777778 0.142857 -0.806409
0.793651 0.142857 -0.788244
0.809524 0.142857 -0.762245
0.825397 0.142857 -0.728671
0.84127 0.142857 -0.687854
0.857143 0.142857 -0.640202
0.873016 0.142857 -0.586187
0.888889 0.142857 -0.526346
0.904762 0.142857 -0.461274
0.920635 0.142857 -0.391618
0.936508 0.142857 -0.318069
0.952381 0.142857 -0.24136
0.968254 0.142857 -0.162252
0.984127 0.142857 -0.081531
1 0.142857 0
0 0.15873 0
0.015873 0.15873 0.0869775
0.031746 0.15873 0.173091
0.047619 0.15873 0.257483
0.0634921 0.15873 0.339317
0.0793651 0.15873 0.417779
0.0952381 0.15873 0.492088
0.111111 0.15873 0.561507
0.126984 0.15873 0.625345
0.142857 0.15873 0.682969
0.15873 0.15873 0.733805
0.174603 0.15873 0.777347
0.190476 0.15873 0.813165
0.206349 0.15873 0.8409
0.222222 0.15873 0.860279
0.238095 0.15873 0.871107
0.253968 0.15873 0.873278
0.269841 0.15873 0.86677
0.285714 0.15873 0.851648
0.301587 0.15873 0.828062
0.31746 0.15873 0.796246
0.333333 0.15873 0.756516
0.349206 0.15873 0.709268
0.365079 0.15873 0.654971
0.380952 0.15873 0.594165
0.396825 0.15873 0.527453
0.412698 0.15873 0.4555
0.428571 0.15873 0.379019
0.444444 0.15873 0.298772
0.460317 0.15873 0.215555
0.47619 0.15873 0.130196
0.492063 0.15873 0.0435429
0.507937 0.15873 -0.0435429
0.52381 0.15873 -0.130196
0.539683 0.15873 -0.215555
0.555556 0.15873 -0.298772
0.571429 0.15873 -0.379019
0.587302 0.15873 -0.4555
0.603175 0.15873 -0.527453
0.619048 0.15873 -0.594165
0.634921 0.15873 -0.654971
0.650794 0.15873 -0.709268
0.666667 0.15873 -0.756516
0.68254 0.15873 -0.796246
0.698413 0.15873 -0.828062
0.714286 0.15873 -0.851648
0.730159 0.15873 -0.86677
0.746032 0.15873 -0.873278
0.761905 0.15873 -0.871107
0.777778 0.15873 -0.860279
0.793651 0.15873 -0.8409
0.809524 0.15873 -0.813165
0.825397 0.15873 -0.777347
0.84127 0.15873 -0.733805
0.857143 0.15873 -0.682969
0.873016 0.15873 -0.625345
0.888889 0.15873 -0.561507
0.904762 0.15873 -0.492088
0.920635 0.15873 -0.417779
0.936508 0.15873 -0.339317
0.952381 0.15873 -0.257483
0.968254 0.15873 -0.173091
0.984127 0.15873 -0.0869775
1 0.15873 0
0 0.174603 0
0.015873 0.174603 0.0916246
0.031746 0.174603 0.182339
0.047619 0.174603 0.27124
0.0634921 0.174603 0.357447
0.0793651 0.174603 0.4401
0.0952381 0.174603 0.51838
0.111111 0.174603 0.591508
0.126984 0.174603 0.658757
0.142857 0.174603 0.719459
0.15873 0.174603 0.773011
0.174603 0.174603 0.81888
0.190476 0.174603 0.856611
0.206349 0.174603 0.885829
0.222222 0.174603 0.906242
0.238095 0.174603 0.91765
0.253968 0.174603 0.919937
0.269841 0.174603 0.913081
0.285714 0.174603 0.897151
0.301587 0.174603 0.872304
0.31746 0.174603 0.838788
0.333333 0.174603 0.796936
0.349206 0.174603 0.747164
0.365079 0.174603 0.689966
0.380952 0.174603 0.62591
0.396825 0.174603 0.555635
0.412698 0.174603 0.479837
0.428571 0.174603 0.39927
0.444444 0.174603 0.314735
0.460317 0.174603 0.227072
0.47619 0.174603 0.137152
0.492063 0.174603 0.0458693
0.507937 0.174603 -0.0458693
0.52381 0.174603 -0.137152
0.539683 0.174603 -0.227072
0.555556 0.174603 -0.314735
0.571429 0.174603 -0.39927
0.587302 0.174603 -0.479837
0.603175 0.174603 -0.555635
0.619048 0.174603 -0.62591
0.634921 0.174603 -0.689966
0.650794 0.174603 -0.747164
0.666667 0.174603 -0.796936
0.68254 0.174603 -0.838788
0.698413 0.174603 -0.872304
0.714286 0.174603 -0.897151
0.730159 0.174603 -0.913081
0.746032 0.174603 -0.919937
0.761905 0.174603 -0.91765
0.777778 0.174603 -0.906242
0.793651 0.174603 -0.885829
0.809524 0.174603 -0.856611
0.825397 0.174603 -0.81888
0.84127 0.174603 -0.773011
0.857143 0.174603 -0.719459
0.873016 0.174603 -0.658757
0.888889 0.174603 -0.591508
0.904762 0.174603 -0.51838
0.920635 0.174603 -0.4401
0.936508 0.174603 -0.357447
0.952381 0.174603 -0.27124
0.968254 0.174603 -0.182339
0.984127 0.174603 -0.0916246
1 0.174603 0
0 0.190476 0
0.015873 0.190476 0.0954198
0.031746 0.190476 0.189891
0.047619 0.190476 0.282476
0.0634921 0.190476 0.372253
0.0793651 0.190476 0.45833
0.0952381 0.190476 0.539852
0.111111 0.190476 0.616009
0.126984 0.190476 0.686044
0.142857 0.190476 0.74926
0.15873 0.190476 0.80503
0.174603 0.190476 0.8528
0.190476 0.190476 0.892093
0.206349 0.190476 0.922521
0.222222 0.190476 0.943781
0.238095 0.190476 0.95566
0.253968 0.190476 0.958042
0.269841 0.190476 0.950902
0.285714 0.190476 0.934312
0.301587 0.190476 0.908437
0.31746 0.190476 0.873532
0.333333 0.190476 0.829947
0.349206 0.190476 0.778113
0.365079 0.190476 0.718545
0.380952 0.190476 0.651837
0.396825 0.190476 0.57865
0.412698 0.190476 0.499712
0.428571 0.190476 0.415808
0.444444 0.190476 0.327772
0.460317 0.190476 0.236477
0.47619 0.190476 0.142833
0.492063 0.190476 0.0477693
0.507937 0.190476 -0.0477693
0.52381 0.190476 -0.142833
0.539683 0.190476 -0.236477
0.555556 0.190476 -0.327772
0.571429 0.190476 -0.415808
0.587302 0.190476 -0.499712
0.603175 0.190476 -0.57865
0.619048 0.190476 -0.651837
0.634921 0.190476 -0.718545
0.650794 0.190476 -0.778113
0.666667 0.190476 -0.829947
0.68254 0.190476 -0.873532
0.698413 0.190476 -0.908437
0.714286 0.190476 -0.934312
0.730159 0.190476 -0.950902
0.746032 0.190476 -0.958042
0.761905 0.190476 -0.95566
0.777778 0.190476 -0.943781
0.793651 0.190476 -0.922521
0.809524 0.190476 -0.892093
0.825397 0.190476 -0.8528
0.84127 0.190476 -0.80503
0.857143 0.190476 -0.74926
0.873016 0.190476 -0.686044
0.888889 0.190476 -0.616009
0.904762 0.190476 -0.539852
0.920635 0.190476 -0.45833
0.936508 0.190476 -0.372253
0.952381 0.190476 -0.282476
0.968254 0.190476 -0.189891
0.984127 0.190476 -0.0954198
1 0.190476 0
0 0.206349 0
0.015873 0.206349 0.0983197
0.031746 0.206349 0.195662
0.047619 0.206349 0.29106
0.0634921 0.206349 0.383566
0.0793651 0.206349 0.472259
0.0952381 0.206349 0.556259
0.111111 0.206349 0.63473
0.126984 0.206349 0.706893
0.142857 0.206349 0.772031
0.15873 0.206349 0.829496
0.174603 0.206349 0.878717
0.190476 0.206349 0.919205
0.206349 0.206349 0.950557
0.222222 0.206349 0.972463
0.238095 0.206349 0.984703
0.253968 0.206349 0.987158
0.269841 0.206349 0.979801
0.285714 0.206349 0.962707
0.301587 0.206349 0.936045
0.31746 0.206349 0.90008
0.333333 0.206349 0.855169
0.349206 0.206349 0.80176
0.365079 0.206349 0.740382
0.380952 0.206349 0.671647
0.396825 0.206349 0.596236
0.412698 0.206349 0.514899
0.428571 0.206349 0.428445
0.444444 0.206349 0.337733
0.460317 0.206349 0.243664
0.47619 0.206349 0.147174
0.492063 0.206349 0.049221
0.507937 0.206349 -0.049221
0.52381 0.206349 -0.147174
0.539683 0.206349 -0.243664
0.555556 0.206349 -0.337733
0.571429 0.206349 -0.428445
0.587302 0.206349 -0.514899
0.603175 0.206349 -0.596236
0.619048 0.206349 -0.671647
0.634921 0.206349 -0.740382
0.650794 0.206349 -0.80176
0.666667 0.206349 -0.855169
0.68254 0.206349 -0.90008
0.698413 0.206349 -0.936045
0.714286 0.206349 -0.962707
0.730159 0.206349 -0.979801
0.746032 0.206349 -0.987158
0.761905 0.206349 -0.984703
0.777778 0.206349 -0.972463
0.793651 0.206349 -0.950557
0.809524 0.206349 -0.919205
0.825397 0.206349 -0.878717
0.84127 0.206349 -0.829496
0.857143 0.206349 -0.772031
0.873016 0.206349 -0.706893
0.888889 0.206349 -0.63473
0.904762 0.206349 -0.556259
0.920635 0.206349 -0.472259
0.936508 0.206349 -0.383566
0.952381 0.206349 -0.29106
0.968254 0.206349 -0.195662
0.984127 0.206349 -0.0983197
1 0.206349 0
0 0.222222 0
0.015873 0.222222 0.10029
0.031746 0.222222 0.199584
0.047619 0.222222 0.296894
0.0634921 0.222222 0.391253
0.0793651 0.222222 0.481724
0.0952381 0.222222 0.567407
